Time,Cell_Name,Cell_ID,Total _Traffic(GigaBytes)
2025-08-02 13:00,DSS_3,3,2.4089
2025-08-02 13:00,DSS_2,2,2.8411
2025-08-02 13:00,DSS_1,1,5.4741
2025-08-02 13:00,KWS_7,7,7.6962
2025-08-02 13:00,KWS_8,8,7.8543
2025-08-02 13:00,KWS_9,9,8.7961
2025-08-02 13:00,DSV_7,7,12.9817
2025-08-02 13:00,DSV_8,8,8.1495
2025-08-02 13:00,DSV_9,9,11.0123
2025-08-02 13:00,DSS_7,7,8.6332
2025-08-02 13:00,DSS_8,8,4.4974
2025-08-02 13:00,DSS_9,9,3.7602
2025-08-02 13:00,CKN_7,7,0.5384
2025-08-02 13:00,CKN_8,8,6.9177
2025-08-02 13:00,CKN_9,9,2.9662
2025-08-02 13:00,GNP_7,7,5.2553
2025-08-02 13:00,GNP_8,8,5.9874
2025-08-02 13:00,GNP_9,9,5.3571
2025-08-02 13:00,KWS_3_4,134,1.8176
2025-08-02 13:00,KWS_3_3,133,1.6192
2025-08-02 13:00,KWS_3_2,132,3.2734
2025-08-02 13:00,KWS_3_1,131,4.7578
2025-08-02 13:00,KWS_2_4,124,7.9676
2025-08-02 13:00,KWS_2_3,123,9.3811
2025-08-02 13:00,KWS_2_2,122,2.9063
2025-08-02 13:00,KWS_2_1,121,5.8488
2025-08-02 13:00,KWS_1_4,114,6.0553
2025-08-02 13:00,KWS_1_3,113,3.297
2025-08-02 13:00,KWS_1_2,112,3.4299
2025-08-02 13:00,KWS_1_1,111,8.244
2025-08-02 13:00,NKT_1,1,0.7365
2025-08-02 13:00,NKT_2,2,0.3495
2025-08-02 13:00,NKT_3,3,0.1036
2025-08-02 13:00,GNB_1,1,1.8023
2025-08-02 13:00,GNB_2,2,4.1183
2025-08-02 13:00,GNB_3,3,2.7821
2025-08-02 13:00,GNB_7,7,3.1242
2025-08-02 13:00,GNB_8,8,6.2206
2025-08-02 13:00,GNB_9,9,4.2924
2025-08-02 13:00,MRP_3,3,5.8831
2025-08-02 13:00,MRP_2,2,5.1383
2025-08-02 13:00,MRP_1,1,5.6982
2025-08-02 13:00,TNP_3,3,0
2025-08-02 13:00,TNP_2,2,0
2025-08-02 13:00,TNP_1,1,0
2025-08-02 13:00,DSC_9,9,0.7745
2025-08-02 13:00,DSC_8,8,0.7702
2025-08-02 13:00,DSC_7,7,5.1796
2025-08-02 13:00,DSC_3,3,1.5911
2025-08-02 13:00,DSC_2,2,0.9912
2025-08-02 13:00,DSC_1,1,6.3359
2025-08-02 14:00,CKN_3,3,6.5352
2025-08-02 14:00,CKN_2,2,1.4665
2025-08-02 14:00,CKN_1,1,4.9089
2025-08-02 14:00,GNP_3,3,3.0258
2025-08-02 14:00,GNP_2,2,4.7295
2025-08-02 14:00,GNP_1,1,2.6115
2025-08-02 14:00,MGW_3,3,2.328
2025-08-02 14:00,MGW_2,2,1.6177
2025-08-02 14:00,MGW_1,1,3.8096
2025-08-02 14:00,DSV_3,3,3.3409
2025-08-02 14:00,DSV_2,2,2.5289
2025-08-02 14:00,DSV_1,1,9.2374
2025-08-02 14:00,DSS_3,3,3.9356
2025-08-02 14:00,DSS_2,2,2.1438
2025-08-02 14:00,DSS_1,1,1.9759
2025-08-02 14:00,KWS_7,7,6.6238
2025-08-02 14:00,KWS_8,8,6.2799
2025-08-02 14:00,KWS_9,9,6.7132
2025-08-02 14:00,DSV_7,7,13.673
2025-08-02 14:00,DSV_8,8,8.9765
2025-08-02 14:00,DSV_9,9,10.3783
2025-08-02 14:00,DSS_7,7,8.9817
2025-08-02 14:00,DSS_8,8,4.5494
2025-08-02 14:00,DSS_9,9,4.0906
2025-08-02 14:00,CKN_7,7,0.1753
2025-08-02 14:00,CKN_8,8,7.9505
2025-08-02 14:00,CKN_9,9,1.895
2025-08-02 14:00,GNP_7,7,6.9802
2025-08-02 14:00,GNP_8,8,5.0822
2025-08-02 14:00,GNP_9,9,6.0976
2025-08-02 14:00,KWS_3_4,134,1.9741
2025-08-02 14:00,KWS_3_3,133,1.4152
2025-08-02 14:00,KWS_3_2,132,3.6353
2025-08-02 14:00,KWS_3_1,131,5.4972
2025-08-02 14:00,KWS_2_4,124,8.0971
2025-08-02 14:00,KWS_2_3,123,6.5024
2025-08-02 14:00,KWS_2_2,122,2.3604
2025-08-02 14:00,KWS_2_1,121,4.9683
2025-08-02 14:00,KWS_1_4,114,3.237
2025-08-02 14:00,KWS_1_3,113,1.5631
2025-08-02 14:00,KWS_1_2,112,7.4088
2025-08-02 14:00,KWS_1_1,111,4.3723
2025-08-02 14:00,NKT_1,1,0.6846
2025-08-02 14:00,NKT_2,2,0.6529
2025-08-02 14:00,NKT_3,3,0.0549
2025-08-02 14:00,GNB_1,1,1.3541
2025-08-02 14:00,GNB_2,2,2.344
2025-08-02 14:00,GNB_3,3,2.3325
2025-08-02 14:00,GNB_7,7,4.0926
2025-08-02 14:00,GNB_8,8,3.8714
2025-08-02 14:00,GNB_9,9,3.3946
2025-08-02 14:00,MRP_3,3,6.9743
2025-08-02 14:00,MRP_2,2,5.3891
2025-08-02 14:00,MRP_1,1,6.4024
2025-08-02 14:00,TNP_3,3,0.0785
2025-08-02 14:00,TNP_2,2,0
2025-08-02 14:00,TNP_1,1,0.0091
2025-08-02 14:00,DSC_9,9,0.9793
2025-08-02 14:00,DSC_8,8,1.0149
2025-08-02 14:00,DSC_7,7,4.3601
2025-08-02 14:00,DSC_3,3,1.8272
2025-08-02 14:00,DSC_2,2,1.1157
2025-08-02 14:00,DSC_1,1,6.2692
2025-08-02 15:00,CKN_3,3,6.0286
2025-08-02 15:00,CKN_2,2,3.2355
2025-08-02 15:00,CKN_1,1,1.1167
2025-08-02 15:00,GNP_3,3,2.3916
2025-08-02 15:00,GNP_2,2,7.6674
2025-08-02 15:00,GNP_1,1,2.984
2025-08-02 15:00,MGW_3,3,2.4215
2025-08-02 15:00,MGW_2,2,1.6946
2025-08-02 15:00,MGW_1,1,1.5211
2025-08-02 15:00,DSV_3,3,3.7759
2025-08-02 15:00,DSV_2,2,4.6108
2025-08-02 15:00,DSV_1,1,11.2669
2025-08-02 15:00,DSS_3,3,2.4571
2025-08-02 15:00,DSS_2,2,2.191
2025-08-02 15:00,DSS_1,1,2.292
2025-08-02 15:00,KWS_7,7,2.9375
2025-08-02 15:00,KWS_8,8,9.5181
2025-08-02 15:00,KWS_9,9,6.6674
2025-08-02 15:00,DSV_7,7,16.4268
2025-08-02 15:00,DSV_8,8,7.438
2025-08-02 15:00,DSV_9,9,8.5744
2025-08-02 15:00,DSS_7,7,10.9749
2025-08-02 15:00,DSS_8,8,4.0677
2025-08-02 15:00,DSS_9,9,3.7359
2025-08-02 15:00,CKN_7,7,0.4849
2025-08-02 15:00,CKN_8,8,5.9066
2025-08-02 15:00,CKN_9,9,2.1157
2025-08-02 15:00,GNP_7,7,5.9529
2025-08-02 15:00,GNP_8,8,4.6532
2025-08-02 15:00,GNP_9,9,8.117
2025-08-02 15:00,KWS_3_4,134,1.3204
2025-08-02 15:00,KWS_3_3,133,1.8334
2025-08-02 15:00,KWS_3_2,132,2.8127
2025-08-02 15:00,KWS_3_1,131,6.204
2025-08-02 15:00,KWS_2_4,124,8.3476
2025-08-02 15:00,KWS_2_3,123,6.7572
2025-08-02 15:00,KWS_2_2,122,2.6329
2025-08-02 15:00,KWS_2_1,121,4.3519
2025-08-02 15:00,KWS_1_4,114,4.3143
2025-08-02 15:00,KWS_1_3,113,3.1613
2025-08-02 15:00,KWS_1_2,112,5.0179
2025-08-02 15:00,KWS_1_1,111,2.2324
2025-08-02 15:00,NKT_1,1,0.234
2025-08-02 15:00,NKT_2,2,0.494
2025-08-02 15:00,NKT_3,3,0.0231
2025-08-02 15:00,GNB_1,1,3.4964
2025-08-02 15:00,GNB_2,2,3.3598
2025-08-02 15:00,GNB_3,3,2.0696
2025-08-02 15:00,GNB_7,7,1.9894
2025-08-02 15:00,GNB_8,8,3.8608
2025-08-02 15:00,GNB_9,9,3.2323
2025-08-02 15:00,MRP_3,3,7.5642
2025-08-02 15:00,MRP_2,2,5.428
2025-08-02 15:00,MRP_1,1,6.2772
2025-08-02 15:00,DSC_9,9,0.8499
2025-08-02 15:00,DSC_8,8,0.8205
2025-08-02 15:00,DSC_7,7,6.1148
2025-08-02 15:00,DSC_3,3,1.6371
2025-08-02 15:00,DSC_2,2,1.778
2025-08-02 15:00,DSC_1,1,5.8991
2025-08-02 16:00,CKN_3,3,11.3866
2025-08-02 16:00,CKN_2,2,1.7413
2025-08-02 16:00,CKN_1,1,0.5528
2025-08-02 16:00,GNP_3,3,3.2774
2025-08-02 16:00,GNP_2,2,3.399
2025-08-02 16:00,GNP_1,1,2.4521
2025-08-02 16:00,MGW_3,3,2.9479
2025-08-02 16:00,MGW_2,2,2.0719
2025-08-02 16:00,MGW_1,1,2.218
2025-08-02 16:00,DSV_3,3,3.593
2025-08-02 16:00,DSV_2,2,3.8116
2025-08-02 16:00,DSV_1,1,10.7913
2025-08-02 16:00,DSS_3,3,2.8206
2025-08-02 16:00,DSS_2,2,2.2189
2025-08-02 16:00,DSS_1,1,2.125
2025-08-02 16:00,KWS_7,7,3.144
2025-08-02 16:00,KWS_8,8,8.8294
2025-08-02 16:00,KWS_9,9,7.594
2025-08-02 16:00,DSV_7,7,14.7449
2025-08-02 16:00,DSV_8,8,6.6146
2025-08-02 16:00,DSV_9,9,11.3865
2025-08-02 16:00,DSS_7,7,9.2515
2025-08-02 16:00,DSS_8,8,4.6044
2025-08-02 16:00,DSS_9,9,4.0609
2025-08-02 16:00,CKN_7,7,0.6375
2025-08-02 16:00,CKN_8,8,8.3613
2025-08-02 16:00,CKN_9,9,2.826
2025-08-02 16:00,GNP_7,7,5.9607
2025-08-02 16:00,GNP_8,8,4.9612
2025-08-02 16:00,GNP_9,9,7.6674
2025-08-02 16:00,KWS_3_4,134,1.614
2025-08-02 16:00,KWS_3_3,133,1.1665
2025-08-02 16:00,KWS_3_2,132,2.431
2025-08-02 16:00,KWS_3_1,131,6.1278
2025-08-02 16:00,KWS_2_4,124,9.6298
2025-08-02 16:00,KWS_2_3,123,5.5121
2025-08-02 16:00,KWS_2_2,122,3.3465
2025-08-02 16:00,KWS_2_1,121,5.9853
2025-08-02 16:00,KWS_1_4,114,5.5038
2025-08-02 16:00,KWS_1_3,113,4.5839
2025-08-02 16:00,KWS_1_2,112,4.2269
2025-08-02 16:00,KWS_1_1,111,0.9783
2025-08-02 16:00,NKT_1,1,0.4504
2025-08-02 16:00,NKT_2,2,1.2901
2025-08-02 16:00,NKT_3,3,0.0781
2025-08-02 16:00,GNB_1,1,1.3574
2025-08-02 16:00,GNB_2,2,4.7452
2025-08-02 16:00,GNB_3,3,1.937
2025-08-02 16:00,GNB_7,7,3.1173
2025-08-02 16:00,GNB_8,8,4.0408
2025-08-02 16:00,GNB_9,9,4.3004
2025-08-02 16:00,MRP_3,3,7.3114
2025-08-02 16:00,MRP_2,2,4.806
2025-08-02 16:00,MRP_1,1,6.3797
2025-08-02 16:00,DSC_9,9,1.0085
2025-08-02 16:00,DSC_8,8,1.1112
2025-08-02 16:00,DSC_7,7,3.4736
2025-08-02 16:00,DSC_3,3,2.8371
2025-08-02 16:00,DSC_2,2,1.9049
2025-08-02 16:00,DSC_1,1,6.4165
2025-08-02 17:00,CKN_3,3,8.0118
2025-08-02 17:00,CKN_2,2,4.0535
2025-08-02 17:00,CKN_1,1,2.1576
2025-08-02 17:00,GNP_3,3,3.1563
2025-08-02 17:00,GNP_2,2,4.3069
2025-08-02 17:00,GNP_1,1,2.9894
2025-08-02 17:00,MGW_3,3,2.4523
2025-08-02 17:00,MGW_2,2,1.5629
2025-08-02 17:00,MGW_1,1,6.2251
2025-08-02 17:00,DSV_3,3,3.9333
2025-08-02 17:00,DSV_2,2,4.6637
2025-08-02 17:00,DSV_1,1,11.763
2025-08-02 17:00,DSS_3,3,3.2864
2025-08-02 17:00,DSS_2,2,2.2453
2025-08-02 17:00,DSS_1,1,2.953
2025-08-02 17:00,KWS_7,7,2.9396
2025-08-02 17:00,KWS_8,8,12.1393
2025-08-02 17:00,KWS_9,9,8.1818
2025-08-02 17:00,DSV_7,7,14.6619
2025-08-02 17:00,DSV_8,8,8.4049
2025-08-02 17:00,DSV_9,9,10.3138
2025-08-02 17:00,DSS_7,7,9.2497
2025-08-02 17:00,DSS_8,8,4.5485
2025-08-02 17:00,DSS_9,9,3.593
2025-08-02 17:00,CKN_7,7,0.7379
2025-08-02 17:00,CKN_8,8,6.3276
2025-08-02 17:00,CKN_9,9,1.8872
2025-08-02 17:00,GNP_7,7,5.8448
2025-08-02 17:00,GNP_8,8,5.8689
2025-08-02 17:00,GNP_9,9,6.6159
2025-08-02 17:00,KWS_3_4,134,2.5448
2025-08-02 17:00,KWS_3_3,133,2.0626
2025-08-02 17:00,KWS_3_2,132,3.3555
2025-08-02 17:00,KWS_3_1,131,8.6844
2025-08-02 17:00,KWS_2_4,124,9.055
2025-08-02 17:00,KWS_2_3,123,7.2393
2025-08-02 17:00,KWS_2_2,122,3.7238
2025-08-02 17:00,KWS_2_1,121,4.7865
2025-08-02 17:00,KWS_1_4,114,4.957
2025-08-02 17:00,KWS_1_3,113,2.181
2025-08-02 17:00,KWS_1_2,112,4.9474
2025-08-02 17:00,KWS_1_1,111,0.8007
2025-08-02 17:00,NKT_1,1,0.463
2025-08-02 17:00,NKT_2,2,0.435
2025-08-02 17:00,NKT_3,3,0.0875
2025-08-02 17:00,GNB_1,1,1.8109
2025-08-02 17:00,GNB_2,2,3.5775
2025-08-02 17:00,GNB_3,3,2.2195
2025-08-02 17:00,GNB_7,7,2.8534
2025-08-02 17:00,GNB_8,8,4.219
2025-08-02 17:00,GNB_9,9,3.4612
2025-08-02 17:00,MRP_3,3,7.9411
2025-08-02 17:00,MRP_2,2,5.0886
2025-08-02 17:00,MRP_1,1,6.2598
2025-08-02 17:00,DSC_9,9,1.768
2025-08-02 17:00,DSC_8,8,1.1306
2025-08-02 17:00,DSC_7,7,6.1775
2025-08-02 17:00,DSC_3,3,2.6925
2025-08-02 17:00,DSC_2,2,1.9272
2025-08-02 17:00,DSC_1,1,5.5971
2025-08-02 18:00,CKN_3,3,8.5619
2025-08-02 18:00,CKN_2,2,3.0285
2025-08-02 18:00,CKN_1,1,1.28
2025-08-02 18:00,GNP_3,3,5.0802
2025-08-02 18:00,GNP_2,2,4.8571
2025-08-02 18:00,GNP_1,1,2.5196
2025-08-02 18:00,MGW_3,3,2.7927
2025-08-02 18:00,MGW_2,2,3.3077
2025-08-02 18:00,MGW_1,1,4.0913
2025-08-02 18:00,DSV_3,3,6.1964
2025-08-02 18:00,DSV_2,2,4.5729
2025-08-02 18:00,DSV_1,1,13.5543
2025-08-02 18:00,DSS_3,3,3.5742
2025-08-02 18:00,DSS_2,2,2.5208
2025-08-02 18:00,DSS_1,1,4.1211
2025-08-02 18:00,KWS_7,7,4.9349
2025-08-02 18:00,KWS_8,8,11.8382
2025-08-02 18:00,KWS_9,9,7.4463
2025-08-02 18:00,DSV_7,7,16.7374
2025-08-02 18:00,DSV_8,8,7.9819
2025-08-02 18:00,DSV_9,9,12.8737
2025-08-02 18:00,DSS_7,7,11.5549
2025-08-02 18:00,DSS_8,8,5.5782
2025-08-02 18:00,DSS_9,9,4.1869
2025-08-02 18:00,CKN_7,7,0.6948
2025-08-02 18:00,CKN_8,8,7.7617
2025-08-02 18:00,CKN_9,9,1.6354
2025-08-02 18:00,GNP_7,7,6.3791
2025-08-02 18:00,GNP_8,8,5.4639
2025-08-02 18:00,GNP_9,9,7.6683
2025-08-02 18:00,KWS_3_4,134,2.5584
2025-08-02 18:00,KWS_3_3,133,2.2219
2025-08-02 18:00,KWS_3_2,132,5.4637
2025-08-02 18:00,KWS_3_1,131,9.7828
2025-08-02 18:00,KWS_2_4,124,9.1241
2025-08-02 18:00,KWS_2_3,123,8.011
2025-08-02 18:00,KWS_2_2,122,4.8712
2025-08-02 18:00,KWS_2_1,121,6.0433
2025-08-02 18:00,KWS_1_4,114,6.3989
2025-08-02 18:00,KWS_1_3,113,2.452
2025-08-02 18:00,KWS_1_2,112,5.2209
2025-08-02 18:00,KWS_1_1,111,1.6898
2025-08-02 18:00,NKT_1,1,0.7873
2025-08-02 18:00,NKT_2,2,0.6295
2025-08-02 18:00,NKT_3,3,0.1582
2025-08-02 18:00,GNB_1,1,1.5649
2025-08-02 18:00,GNB_2,2,3.3038
2025-08-02 18:00,GNB_3,3,2.4791
2025-08-02 18:00,GNB_7,7,2.354
2025-08-02 18:00,GNB_8,8,5.1569
2025-08-02 18:00,GNB_9,9,3.3808
2025-08-02 18:00,MRP_3,3,7.0209
2025-08-02 18:00,MRP_2,2,5.4666
2025-08-02 18:00,MRP_1,1,6.3633
2025-08-02 18:00,DSC_9,9,2.1046
2025-08-02 18:00,DSC_8,8,1.2117
2025-08-02 18:00,DSC_7,7,4.6879
2025-08-02 18:00,DSC_3,3,4.8298
2025-08-02 18:00,DSC_2,2,1.3372
2025-08-02 18:00,DSC_1,1,7.9651
2025-08-02 19:00,CKN_3,3,8.5692
2025-08-02 19:00,CKN_2,2,5.3533
2025-08-02 19:00,CKN_1,1,1.7372
2025-08-02 19:00,GNP_3,3,4.1707
2025-08-02 19:00,GNP_2,2,5.8796
2025-08-02 19:00,GNP_1,1,2.0315
2025-08-02 19:00,MGW_3,3,2.9794
2025-08-02 19:00,MGW_2,2,3.8761
2025-08-02 19:00,MGW_1,1,4.7642
2025-08-02 19:00,DSV_3,3,8.3564
2025-08-02 19:00,DSV_2,2,6.5458
2025-08-02 19:00,DSV_1,1,14.3893
2025-08-02 19:00,DSS_3,3,4.825
2025-08-02 19:00,DSS_2,2,4.1597
2025-08-02 19:00,DSS_1,1,4.528
2025-08-02 19:00,KWS_7,7,6.5263
2025-08-02 19:00,KWS_8,8,12.3899
2025-08-02 19:00,KWS_9,9,9.5901
2025-08-02 19:00,DSV_7,7,18.3756
2025-08-02 19:00,DSV_8,8,11.9065
2025-08-02 19:00,DSV_9,9,17.0171
2025-08-02 19:00,DSS_7,7,16.6313
2025-08-02 19:00,DSS_8,8,6.773
2025-08-02 19:00,DSS_9,9,4.9657
2025-08-02 19:00,CKN_7,7,1.309
2025-08-02 19:00,CKN_8,8,8.3587
2025-08-02 19:00,CKN_9,9,2.0205
2025-08-02 19:00,GNP_7,7,9.3401
2025-08-02 19:00,GNP_8,8,8.863
2025-08-02 19:00,GNP_9,9,6.733
2025-08-02 19:00,KWS_3_4,134,1.7976
2025-08-02 19:00,KWS_3_3,133,2.6479
2025-08-02 19:00,KWS_3_2,132,6.5714
2025-08-02 19:00,KWS_3_1,131,10.859
2025-08-02 19:00,KWS_2_4,124,8.3498
2025-08-02 19:00,KWS_2_3,123,9.3755
2025-08-02 19:00,KWS_2_2,122,7.788
2025-08-02 19:00,KWS_2_1,121,7.5642
2025-08-02 19:00,KWS_1_4,114,8.0979
2025-08-02 19:00,KWS_1_3,113,2.6443
2025-08-02 19:00,KWS_1_2,112,4.2032
2025-08-02 19:00,KWS_1_1,111,1.9648
2025-08-02 19:00,NKT_1,1,2.4
2025-08-02 19:00,NKT_2,2,0.5605
2025-08-02 19:00,NKT_3,3,0.109
2025-08-02 19:00,GNB_1,1,1.6593
2025-08-02 19:00,GNB_2,2,6.5531
2025-08-02 19:00,GNB_3,3,3.4752
2025-08-02 19:00,GNB_7,7,3.1232
2025-08-02 19:00,GNB_8,8,6.2654
2025-08-02 19:00,GNB_9,9,5.2756
2025-08-02 19:00,MRP_3,3,6.9589
2025-08-02 19:00,MRP_2,2,8.0996
2025-08-02 19:00,MRP_1,1,6.5671
2025-08-02 19:00,TNP_3,3,0
2025-08-02 19:00,TNP_2,2,0
2025-08-02 19:00,TNP_1,1,0
2025-08-02 19:00,DSC_9,9,2.369
2025-08-02 19:00,DSC_8,8,1.2398
2025-08-02 19:00,DSC_7,7,7.6858
2025-08-02 19:00,DSC_3,3,5.5889
2025-08-02 19:00,DSC_2,2,1.7422
2025-08-02 19:00,DSC_1,1,12.4079
2025-08-02 20:00,CKN_3,3,11.752
2025-08-02 20:00,CKN_2,2,3.602
2025-08-02 20:00,CKN_1,1,4.1716
2025-08-02 20:00,GNP_3,3,5.5246
2025-08-02 20:00,GNP_2,2,10.2361
2025-08-02 20:00,GNP_1,1,1.1782
2025-08-02 20:00,MGW_3,3,4.0383
2025-08-02 20:00,MGW_2,2,3.7164
2025-08-02 20:00,MGW_1,1,7.5666
2025-08-02 20:00,DSV_3,3,10.2493
2025-08-02 20:00,DSV_2,2,6.5671
2025-08-02 20:00,DSV_1,1,15.0139
2025-08-02 20:00,DSS_3,3,5.6479
2025-08-02 20:00,DSS_2,2,4.7254
2025-08-02 20:00,DSS_1,1,4.9953
2025-08-02 20:00,KWS_7,7,3.8785
2025-08-02 20:00,KWS_8,8,13.9573
2025-08-02 20:00,KWS_9,9,11.8611
2025-08-02 20:00,DSV_7,7,19.8023
2025-08-02 20:00,DSV_8,8,13.3794
2025-08-02 20:00,DSV_9,9,18.2492
2025-08-02 20:00,DSS_7,7,16.7427
2025-08-02 20:00,DSS_8,8,8.035
2025-08-02 20:00,DSS_9,9,7.332
2025-08-02 20:00,CKN_7,7,2.5404
2025-08-02 20:00,CKN_8,8,8.6781
2025-08-02 20:00,CKN_9,9,1.6255
2025-08-02 20:00,GNP_7,7,6.1258
2025-08-02 20:00,GNP_8,8,8.6224
2025-08-02 20:00,GNP_9,9,7.2165
2025-08-02 20:00,KWS_3_4,134,0.96
2025-08-02 20:00,KWS_3_3,133,3.9121
2025-08-02 20:00,KWS_3_2,132,9.2201
2025-08-02 20:00,KWS_3_1,131,10.0948
2025-08-02 20:00,KWS_2_4,124,8.3031
2025-08-02 20:00,KWS_2_3,123,10.5956
2025-08-02 20:00,KWS_2_2,122,5.9208
2025-08-02 20:00,KWS_2_1,121,7.3245
2025-08-02 20:00,KWS_1_4,114,8.8823
2025-08-02 20:00,KWS_1_3,113,3.5135
2025-08-02 20:00,KWS_1_2,112,5.8354
2025-08-02 20:00,KWS_1_1,111,1.5475
2025-08-02 20:00,NKT_1,1,1.1056
2025-08-02 20:00,NKT_2,2,0.664
2025-08-02 20:00,NKT_3,3,0.2293
2025-08-02 20:00,GNB_1,1,1.217
2025-08-02 20:00,GNB_2,2,4.8278
2025-08-02 20:00,GNB_3,3,3.8869
2025-08-02 20:00,GNB_7,7,2.9193
2025-08-02 20:00,GNB_8,8,5.1957
2025-08-02 20:00,GNB_9,9,4.786
2025-08-02 20:00,MRP_3,3,7.5556
2025-08-02 20:00,MRP_2,2,7.5396
2025-08-02 20:00,MRP_1,1,6.5685
2025-08-02 20:00,TNP_3,3,0
2025-08-02 20:00,TNP_2,2,0
2025-08-02 20:00,TNP_1,1,0
2025-08-02 20:00,DSC_9,9,2.9666
2025-08-02 20:00,DSC_8,8,1.2066
2025-08-02 20:00,DSC_7,7,7.3252
2025-08-02 20:00,DSC_3,3,5.2532
2025-08-02 20:00,DSC_2,2,3.5466
2025-08-02 20:00,DSC_1,1,10.8679
2025-08-02 21:00,CKN_3,3,12.6771
2025-08-02 21:00,CKN_2,2,2.0386
2025-08-02 21:00,CKN_1,1,1.8214
2025-08-02 21:00,GNP_3,3,4.5152
2025-08-02 21:00,GNP_2,2,9.3181
2025-08-02 21:00,GNP_1,1,1.1058
2025-08-02 21:00,MGW_3,3,6.1448
2025-08-02 21:00,MGW_2,2,3.2858
2025-08-02 21:00,MGW_1,1,6.869
2025-08-02 21:00,DSV_3,3,9.1615
2025-08-02 21:00,DSV_2,2,7.2904
2025-08-02 21:00,DSV_1,1,14.5828
2025-08-02 21:00,DSS_3,3,4.9628
2025-08-02 21:00,DSS_2,2,4.7698
2025-08-02 21:00,DSS_1,1,4.3959
2025-08-02 21:00,KWS_7,7,4.4874
2025-08-02 21:00,KWS_8,8,11.806
2025-08-02 21:00,KWS_9,9,9.3148
2025-08-02 21:00,DSV_7,7,19.9789
2025-08-02 21:00,DSV_8,8,13.7277
2025-08-02 21:00,DSV_9,9,18.724
2025-08-02 21:00,DSS_7,7,14.8362
2025-08-02 21:00,DSS_8,8,10.0477
2025-08-02 21:00,DSS_9,9,7.5483
2025-08-02 21:00,CKN_7,7,2.2381
2025-08-02 21:00,CKN_8,8,8.2549
2025-08-02 21:00,CKN_9,9,2.0291
2025-08-02 21:00,GNP_7,7,3.8541
2025-08-02 21:00,GNP_8,8,9.514
2025-08-02 21:00,GNP_9,9,7.3736
2025-08-02 21:00,KWS_3_4,134,1.3074
2025-08-02 21:00,KWS_3_3,133,4.2136
2025-08-02 21:00,KWS_3_2,132,8.158
2025-08-02 21:00,KWS_3_1,131,11.8022
2025-08-02 21:00,KWS_2_4,124,8.5101
2025-08-02 21:00,KWS_2_3,123,9.7503
2025-08-02 21:00,KWS_2_2,122,7.4729
2025-08-02 21:00,KWS_2_1,121,7.8745
2025-08-02 21:00,KWS_1_4,114,10.786
2025-08-02 21:00,KWS_1_3,113,1.8365
2025-08-02 21:00,KWS_1_2,112,6.0485
2025-08-02 21:00,KWS_1_1,111,2.4873
2025-08-02 21:00,NKT_1,1,0.8484
2025-08-02 21:00,NKT_2,2,0.4161
2025-08-02 21:00,NKT_3,3,0.0486
2025-08-02 21:00,GNB_1,1,2.0662
2025-08-02 21:00,GNB_2,2,4.6867
2025-08-02 21:00,GNB_3,3,2.9167
2025-08-02 21:00,GNB_7,7,3.1088
2025-08-02 21:00,GNB_8,8,5.4795
2025-08-02 21:00,GNB_9,9,4.0437
2025-08-02 21:00,MRP_3,3,7.0458
2025-08-02 21:00,MRP_2,2,6.3601
2025-08-02 21:00,MRP_1,1,7.0393
2025-08-02 21:00,DSC_9,9,2.5445
2025-08-02 21:00,DSC_8,8,1.8617
2025-08-02 21:00,DSC_7,7,9.1116
2025-08-02 21:00,DSC_3,3,6.0848
2025-08-02 21:00,DSC_2,2,2.483
2025-08-02 21:00,DSC_1,1,7.8067
2025-08-02 22:00,CKN_3,3,11.4985
2025-08-02 22:00,CKN_2,2,1.871
2025-08-02 22:00,CKN_1,1,1.0998
2025-08-02 22:00,GNP_3,3,4.8124
2025-08-02 22:00,GNP_2,2,8.5097
2025-08-02 22:00,GNP_1,1,0.7682
2025-08-02 22:00,MGW_3,3,3.4367
2025-08-02 22:00,MGW_2,2,3.1055
2025-08-02 22:00,MGW_1,1,4.1961
2025-08-02 22:00,DSV_3,3,5.8211
2025-08-02 22:00,DSV_2,2,6.3444
2025-08-02 22:00,DSV_1,1,13.1059
2025-08-02 22:00,DSS_3,3,5.4783
2025-08-02 22:00,DSS_2,2,3.463
2025-08-02 22:00,DSS_1,1,5.1118
2025-08-02 22:00,KWS_7,7,2.7701
2025-08-02 22:00,KWS_8,8,10.7382
2025-08-02 22:00,KWS_9,9,8.8651
2025-08-02 22:00,DSV_7,7,18.3104
2025-08-02 22:00,DSV_8,8,12.1328
2025-08-02 22:00,DSV_9,9,16.539
2025-08-02 22:00,DSS_7,7,10.5234
2025-08-02 22:00,DSS_8,8,7.0327
2025-08-02 22:00,DSS_9,9,5.7404
2025-08-02 22:00,CKN_7,7,2.5398
2025-08-02 22:00,CKN_8,8,5.7646
2025-08-02 22:00,CKN_9,9,2.3099
2025-08-02 22:00,GNP_7,7,4.082
2025-08-02 22:00,GNP_8,8,10.4449
2025-08-02 22:00,GNP_9,9,5.1322
2025-08-02 22:00,KWS_3_4,134,0.7982
2025-08-02 22:00,KWS_3_3,133,1.1498
2025-08-02 22:00,KWS_3_2,132,9.2692
2025-08-02 22:00,KWS_3_1,131,10.5482
2025-08-02 22:00,KWS_2_4,124,8.6689
2025-08-02 22:00,KWS_2_3,123,8.4352
